"","lagoslakeid","nLakePatches","LakeEdge_km","LakeEdgeArea_ha","LakeEdgeArea_pct","nWetlandPatches","WetlandEdge_km","WetlandArea_ha","WetlandArea_pct","BufferWidth_m"
"48","86387",1,0.508591499376647,1.52577449812994,0.00181386133569735,13,37.0936519056455,463.805879616916,0.551378695434571,1500
"49","134046",0,0,0,0,63,48.6653809376655,207.308986146456,0.238182641597635,1500
"50","136060",2,0.0605991805279551,0.181797541583865,0.000171589954834772,41,48.4338935055712,342.317386920109,0.323096915662538,1500
"51","9254",3,3.16806208646949,9.50418625940847,0.0100686174635774,61,41.363589083575,121.147936227015,0.128342626404672,1500
"52","96688",2,1.33816854176185,4.01450562528554,0.00423820369605447,57,34.7219688121736,180.981689921962,0.191066432268577,1500
"53","2311",0,0,0,0,34,50.2612155644114,245.041308130046,0.113797415964624,1500
"54","135073",0,0,0,0,29,31.8584578678802,431.675368262329,0.503500776229859,1500
"55","56247",2,1.86733248003111,5.60199744009332,0.00643347485544748,16,11.6912608162296,36.8459948159632,0.042314867814095,1500
"56","111079",13,14.6559943941803,43.9679831825409,0.0512906584809558,61,29.9751233868684,92.6770013651876,0.10811195060565,1500
"57","14451",7,14.0397386062333,42.1192158186998,0.0427933830877567,35,26.0016674082392,78.4840048794475,0.0797402330927641,1500
"58","70690",0,0,0,0,29,33.8807245417662,168.296252210409,0.199370681075125,1500
"59","41775",0,0,0,0,9,8.26468345899498,36.4905668416248,0.0345911776818491,1500
"60","24997",4,3.48440018041653,10.4532005412496,0.0110315100763491,46,68.2913755594305,395.032766173698,0.416887433024631,1500
"61","55233",0,0,0,0,13,36.2946388760284,289.135716892195,0.288821831080325,1500
"62","132975",0,0,0,0,18,18.0823885014824,60.4604175053203,0.0694209559030779,1500
"63","130902",6,7.80832633543483,23.4249790063045,0.0262543982663489,252,142.369540941095,476.09459858146,0.53360035884135,1500
"64","1800",4,4.50413223158094,13.5123966947428,0.0136204678535434,84,112.765478349831,759.199221621734,0.765271241374755,1500
"65","137035",6,8.56700765598569,25.7010229679571,0.0268315639333695,48,55.6271644800259,276.665554655866,0.288835566084866,1500
"66","130901",5,3.28031395165082,9.84094185495246,0.0109732949264497,346,152.121064050515,400.424896353538,0.446499994446076,1500
"67","56248",12,6.17036905443606,18.5111071633082,0.0185702703650479,62,60.1110680791303,315.589616841478,0.316598270294965,1500
"68","15429",6,13.1014613612076,39.3043840836229,0.036577620668991,186,110.372452780175,365.155325681626,0.33982247272028,1500
"69","120463",4,3.04494218537457,9.13482655612371,0.0103789904777572,64,69.7006978495401,322.867907418039,0.366842535660273,1500
"70","95677",6,4.62567765081021,13.8770329524306,0.0135740932933854,31,31.314777753543,124.735866326531,0.122012846143095,1500
"71","102781",1,0.446487818029872,1.33946345408962,0.00145687431256168,65,66.7462225266157,593.277765103662,0.645281611494942,1500
"72","76933",5,4.63502952687493,13.9050885806248,0.0165823034048741,37,83.7600691363599,611.004018854765,0.728643615860511,1500
"73","64568",7,7.27136515234401,21.814095457032,0.0241893964684358,48,55.2075296435101,220.127224986926,0.24409651682297,1500
"74","40666",5,7.09829835522973,21.2948950656892,0.0243715361356143,51,45.0804026753524,150.675897755825,0.172445230445814,1500
"75","10325",1,0.759875947880861,2.27962784364258,0.00253007062149583,18,32.3554415030258,374.948964624572,0.416141328771051,1500
