"","LAGOSLAKEI","Rowid_","A_1","A_2","A_3","buff_area_ha","GAP12_buff_ha","GAP123_buff_ha","GAP12_buff_pct","GAP123_buff_pct"
"2893",114121,NA,0,730800,1277100,844.320784951366,73.08,200.79,0.0865547802476633,0.237812456567163
"2894",114123,NA,301500,0,0,855.337525068789,30.15,30.15,0.0352492426864766,0.0352492426864766
"2895",114128,NA,0,7977600,0,988.099866909,797.76,797.76,0.807367784083985,0.807367784083985
"2896",114130,NA,0,637200,0,891.638524628583,63.72,63.72,0.0714639377280641,0.0714639377280641
"2897",114134,NA,0,0,798300,928.215724885967,0,79.83,0,0.0860037142872227
"2898",114137,NA,0,0,595800,970.901936716048,0,59.58,0,0.0613656207150248
"2899",114155,NA,0,0,4577400,946.054920215233,0,457.74,0,0.48384083230164
"2900",114159,NA,0,0,414900,851.430610355301,0,41.49,0,0.0487297490780679
"2901",114186,NA,0,0,228600,1025.8184282999,0,22.86,0,0.022284645478524
"2902",114191,NA,0,0,4752900,902.940490265163,0,475.29,0,0.526380204591804
"2903",114195,NA,0,4185000,0,944.143919847972,418.5,418.5,0.443258693089278,0.443258693089278
"2904",114196,NA,0,8505900,0,948.125803876919,850.59,850.59,0.897127782538887,0.897127782538887
"2905",114197,NA,0,0,3600,911.752043713771,0,0.36,0,0.00039484419309184
"2906",114203,NA,0,340200,0,1646.07397860727,34.02,34.02,0.0206673578722045,0.0206673578722045
"2907",114209,NA,0,0,2691900,927.4263272863,0,269.19,0,0.290254861308137
"2908",114212,NA,0,0,8214300,908.503140390051,0,821.43,0,0.904157579078189
"2909",114213,NA,3365100,1917900,1075500,854.387585027193,528.3,635.85,0.618337636522639,0.744217274622223
"2910",114214,NA,0,0,4699800,1185.74870371757,0,469.98,0,0.396357169547404
"2911",114216,NA,0,0,8514000,851.3221577308,0,851.4,0,1
"2912",114217,NA,0,0,318600,962.36016407441,0,31.86,0,0.0331061084917648
"2913",114219,NA,0,1294200,0,970.036097490392,129.42,129.42,0.133417715417835,0.133417715417835
"2914",114220,NA,0,0,122400,2035.88787983067,0,12.24,0,0.00601211889969995
"2915",114222,NA,0,0,1698300,856.22194150181,0,169.83,0,0.198348105518201
"2916",114226,NA,0,0,35100,1004.5164075491,0,3.51,0,0.00349421868435578
"2917",114229,NA,0,6774300,2743200,1589.7543864062,677.43,951.75,0.426122428591878,0.598677385725934
"2918",114233,NA,0,0,90000,986.921901707017,0,9,0,0.00911926261280985
"2919",114235,NA,0,0,2902500,918.146420770474,0,290.25,0,0.31612604856253
"2920",114254,NA,1116900,1044900,0,1648.77142176941,216.18,216.18,0.131115809714849,0.131115809714849
"2921",114255,NA,0,30600,654300,1036.22210252177,3.06,68.49,0.00295303486825182,0.0660958686688128
"2922",114256,NA,0,4500,0,903.405032737437,0.45,0.45,0.000498115445113739,0.000498115445113739
"2923",115176,NA,0,9766800,0,1272.31352459312,976.68,976.68,0.767640979303697,0.767640979303697
"2924",115214,NA,0,72000,0,838.699204128471,7.2,7.2,0.00858472258535387,0.00858472258535387
"2925",115226,NA,0,0,1703700,965.656897232507,0,170.37,0,0.176429123520234
"2926",115228,NA,0,10800,0,865.845006025775,1.08,1.08,0.00124733640834541,0.00124733640834541
"2927",115242,NA,0,59400,0,851.00780929343,5.94,5.94,0.00697995944941073,0.00697995944941073
"2928",115252,NA,0,2246400,0,922.001918859228,224.64,224.64,0.243643744557432,0.243643744557432
"2929",115260,NA,0,554400,0,1086.10592032681,55.44,55.44,0.0510447452337966,0.0510447452337966
"2930",115272,NA,0,2667600,0,874.736026290499,266.76,266.76,0.304960573227161,0.304960573227161
"2931",115273,NA,0,0,1701000,852.257748529733,0,170.1,0,0.199587507762114
"2932",115274,NA,0,58500,0,1039.2570018413,5.85,5.85,0.00562902149288893,0.00562902149288893
"2933",115284,NA,0,0,3600,890.865238807561,0,0.36,0,0.000404101523235845
"2934",115291,NA,0,12600,0,912.265708634642,1.26,1.26,0.001381176545467,0.001381176545467
"2935",115297,NA,0,168300,0,904.751250368299,16.83,16.83,0.0186017980004437,0.0186017980004437
"2936",115301,NA,0,8100,0,877.421378833859,0.81,0.81,0.000923159635198921,0.000923159635198921
"2937",116243,NA,0,3424500,0,1090.3099131947,342.45,342.45,0.314085010010222,0.314085010010222
"2938",116246,NA,0,3859200,0,866.945077759052,385.92,385.92,0.445149306340785,0.445149306340785
"2939",116248,NA,0,7992000,0,834.75606563254,799.2,799.2,0.957405442025034,0.957405442025034
"2940",116249,NA,0,1353600,0,975.307252752523,135.36,135.36,0.138787033130314,0.138787033130314
"2941",116253,NA,0,3258000,0,954.064543631846,325.8,325.8,0.341486330431874,0.341486330431874
"2942",116255,NA,0,0,2842200,849.559100136862,0,284.22,0,0.334550003589171
"2943",116258,NA,0,1274400,850500,1689.27247899328,127.44,212.49,0.0754407601998865,0.125787877706167
"2944",116259,NA,0,2128500,0,889.502375815413,212.85,212.85,0.239291097794853,0.239291097794853
"2945",116272,NA,0,0,392400,847.395133989373,0,39.24,0,0.0463066147374078
"2946",116274,NA,0,0,2958300,956.506218239164,0,295.83,0,0.309281836708385
"2947",116280,NA,0,478800,0,920.333552157974,47.88,47.88,0.0520246163879739,0.0520246163879739
"2948",116287,NA,0,180000,120600,888.031302050243,18,30.06,0.0202695557672826,0.033850158131362
"2949",116310,NA,0,0,868500,1048.36611150501,0,86.85,0,0.0828431967104703
"2950",116315,NA,0,165600,0,849.108794229968,16.56,16.56,0.0195028011869996,0.0195028011869996
"2951",116321,NA,0,2562300,0,921.649089488752,256.23,256.23,0.27801253527211,0.27801253527211
"2952",116324,NA,0,0,207900,2033.98683431136,0,20.79,0,0.0102213050985843
"2953",116331,NA,0,0,126900,862.622628956142,0,12.69,0,0.0147109518971884
"2954",116336,NA,0,355500,0,974.968914775217,35.55,35.55,0.0364627009756472,0.0364627009756472
"2955",116340,NA,0,0,4045500,959.668676169919,0,404.55,0,0.421551739726024
"2956",116341,NA,0,0,2099700,911.040476651493,0,209.97,0,0.230472745592753
"2957",116343,NA,0,0,264600,827.479202168794,0,26.46,0,0.0319766344950414
"2958",116345,NA,0,2700,0,952.347500468206,0.27,0.27,0.000283509958147902,0.000283509958147902
"2959",116347,NA,0,0,2720700,942.53805776056,0,272.07,0,0.288656779171792
"2960",116348,NA,83700,21600,0,881.174953892509,10.53,10.53,0.0119499538127868,0.0119499538127868
"2961",116350,NA,348300,729900,0,981.507418917309,107.82,107.82,0.109851436598345,0.109851436598345
"2962",116351,NA,0,0,135900,873.275316562928,0,13.59,0,0.0155621025148038
"2963",116354,NA,0,18900,951300,973.598833526057,1.89,97.02,0.00194125129870487,0.0996509000001831
"2964",116357,NA,0,27000,2568600,970.656831056689,2.7,259.56,0.0027816215923198,0.267406555741677
"2965",116362,NA,0,0,6138900,981.594673759281,0,613.89,0,0.625400703988076
"2966",116365,NA,0,1293300,0,902.522707468029,129.33,129.33,0.143298333581908,0.143298333581908
"2967",116369,NA,0,40500,0,966.39137180223,4.05,4.05,0.00419084867494949,0.00419084867494949
"2968",116375,NA,0,148500,0,1236.49707183042,14.85,14.85,0.0120097332523539,0.0120097332523539
"2969",117277,NA,0,7200900,0,957.311321636761,720.09,720.09,0.75220044276592,0.75220044276592
"2970",117286,NA,0,428400,0,925.663192511669,42.84,42.84,0.0462803321408504,0.0462803321408504
"2971",117323,NA,0,0,16200,863.871452322273,0,1.62,0,0.00187527900782586
"2972",117329,NA,0,0,454500,1044.93875397751,0,45.45,0,0.043495372170854
"2973",117334,NA,0,0,3640500,1143.94043113625,0,364.05,0,0.318242095559465
"2974",117345,NA,0,1742400,0,843.721434323494,174.24,174.24,0.206513658313905,0.206513658313905
"2975",117355,NA,0,2560500,0,882.47653149917,256.05,256.05,0.290149359060027,0.290149359060027
"2976",117356,NA,819000,6127200,0,902.096365996772,694.62,694.62,0.770006427453545,0.770006427453545
"2977",117358,NA,0,0,98100,921.824287891445,0,9.81,0,0.0106419413426816
"2978",117360,NA,0,4833000,0,938.33010857031,483.3,483.3,0.515063937079012,0.515063937079012
"2979",117367,NA,0,94500,0,860.225514667204,9.45,9.45,0.0109854914076292,0.0109854914076292
"2980",117369,NA,0,0,3124800,879.019585209277,0,312.48,0,0.355486959856082
"2981",117374,NA,0,1000800,0,875.265472317395,100.08,100.08,0.11434245170785,0.11434245170785
"2982",118334,NA,0,0,9927900,998.652681347724,0,992.79,0,0.994129409095651
"2983",118338,NA,0,0,1008000,1061.99072803795,0,100.8,0,0.0949160829174381
"2984",118345,NA,0,2043000,0,925.540086629966,204.3,204.3,0.220735982105203,0.220735982105203
"2985",118347,NA,677700,1116000,282600,826.899122808643,179.37,207.63,0.216918841793848,0.251094715513501
"2986",118350,NA,0,8236800,1704600,1625.36596885312,823.68,994.14,0.506765870446519,0.611640712953698
"2987",118356,NA,0,0,6130800,887.977406401257,0,613.08,0,0.690422972004046
"2988",118363,NA,0,968400,0,848.191815645709,96.84,96.84,0.11417228769919,0.11417228769919
"2989",118392,NA,0,0,68400,879.162502791121,0,6.84,0,0.00778013163469178
"2990",118407,NA,0,0,3268800,876.591084109274,0,326.88,0,0.372899069960483
"2991",118408,NA,0,9730800,0,1074.54745062439,973.08,973.08,0.905571921867731,0.905571921867731
"2992",118409,NA,0,0,3143700,982.619594950572,0,314.37,0,0.319930522061097
"2993",118410,NA,0,822600,0,1004.64281000516,82.26,82.26,0.0818798474251533,0.0818798474251533
"2994",118412,NA,0,415800,2700,1388.41779573922,41.58,41.85,0.0299477578921855,0.0301422238525244
"2995",118418,NA,0,0,1175400,1088.19465909472,0,117.54,0,0.108013762995108
"2996",118421,NA,0,0,147600,829.732158398871,0,14.76,0,0.0177888730123252
"2997",118422,NA,0,0,675900,949.182595448703,0,67.59,0,0.0712086381736155
"2998",118427,NA,0,0,1732500,1134.45390797413,0,173.25,0,0.152716649642809
"2999",118429,NA,0,0,905400,848.686929379479,0,90.54,0,0.106682448928722
"3000",118433,NA,0,0,697500,877.674662157908,0,69.75,0,0.0794713610946773
"3001",118437,NA,0,32400,0,934.347681031367,3.24,3.24,0.00346765991480128,0.00346765991480128
"3002",118439,NA,0,2991600,0,852.253948244813,299.16,299.16,0.351022134442568,0.351022134442568
"3003",118441,NA,0,0,99900,838.885733907891,0,9.99,0,0.0119086540588338
"3004",118442,NA,0,0,1405800,853.701127446942,0,140.58,0,0.164671212770229
"3005",118454,NA,0,63000,0,952.882118434003,6.3,6.3,0.00661152085669697,0.00661152085669697
"3006",119373,NA,0,5129100,3332700,1058.50028912692,512.91,846.18,0.484562928577998,0.799414047111834
"3007",119374,NA,0,167400,0,1295.06316042308,16.74,16.74,0.012926010492439,0.012926010492439
"3008",119382,NA,0,3464100,3462300,848.596481114548,346.41,692.64,0.408215220908086,0.816218326866363
"3009",119399,NA,0,0,1453500,861.406476812445,0,145.35,0,0.168735671152432
"3010",119404,NA,602100,0,0,924.803910062073,60.21,60.21,0.0651056935907188,0.0651056935907188
"3011",119405,NA,0,0,111600,1299.55876206181,0,11.16,0,0.00858753011083097
"3012",119418,NA,0,329400,352800,1105.99185919402,32.94,68.22,0.0297832210302206,0.0616821900024786
"3013",119421,NA,0,7374600,0,913.419846921152,737.46,737.46,0.807361480578447,0.807361480578447
"3014",119425,NA,0,5190300,0,1113.98009108998,519.03,519.03,0.465923946174074,0.465923946174074
"3015",119431,NA,0,82800,0,1074.97756115545,8.28,8.28,0.007702486358041,0.007702486358041
"3016",119467,NA,0,2724300,0,881.141074249578,272.43,272.43,0.309178641152343,0.309178641152343
"3017",119468,NA,0,354600,0,982.151294235346,35.46,35.46,0.0361044171179425,0.0361044171179425
"3018",119471,NA,0,5059800,2520000,954.627932713046,505.98,757.98,0.530028488232068,0.79400567909827
"3019",119474,NA,0,5178600,0,937.376082923393,517.86,517.86,0.552457022783162,0.552457022783162
"3020",119476,NA,0,435600,0,883.765706870067,43.56,43.56,0.0492890815533809,0.0492890815533809
"3021",119480,NA,0,1102500,0,863.946691275378,110.25,110.25,0.127612040318421,0.127612040318421
"3022",119484,NA,0,63900,0,897.856150370606,6.39,6.39,0.00711695297444075,0.00711695297444075
"3023",119485,NA,0,0,32400,957.265972718148,0,3.24,0,0.00338463926676517
"3024",119493,NA,0,84600,0,1018.69549325123,8.46,8.46,0.00830473881159458,0.00830473881159458
"3025",119495,NA,0,0,1423800,898.991398338817,0,142.38,0,0.158377488664623
"3026",119500,NA,0,4131900,0,832.160823353,413.19,413.19,0.496526618899393,0.496526618899393
"3027",119511,NA,0,0,322200,1019.02233807299,0,32.22,0,0.0316185414158137
"3028",119515,NA,0,12600,0,840.632305462423,1.26,1.26,0.00149887173240016,0.00149887173240016
"3029",119525,NA,0,33300,0,1361.00405956305,3.33,3.33,0.0024467230472987,0.0024467230472987
"3030",119529,NA,0,34200,0,978.072503504365,3.42,3.42,0.00349667329134229,0.00349667329134229
"3031",119534,NA,0,936900,2096100,1224.10666903919,93.69,303.3,0.0765374475686323,0.247772524789905
"3032",120460,NA,6183900,2502900,0,903.617460437419,868.68,868.68,0.961336005591894,0.961336005591894
"3033",120463,NA,0,7432200,0,898.359023472441,743.22,743.22,0.827308437474386,0.827308437474386
"3034",120469,NA,0,1341000,1415700,954.133573169107,134.1,275.67,0.140546359305431,0.288921811109084
"3035",120476,NA,0,2756700,0,959.390629599399,275.67,275.67,0.28733864131559,0.28733864131559
"3036",120479,NA,0,5775300,0,1169.38196148222,577.53,577.53,0.49387626885228,0.49387626885228
"3037",120481,NA,0,0,2358900,1001.26984365833,0,235.89,0,0.235590836470347
"3038",120487,NA,0,922500,0,893.168415654646,92.25,92.25,0.103283992563021,0.103283992563021
"3039",120490,NA,0,0,2731500,972.428736663384,0,273.15,0,0.280894619524756
"3040",120492,NA,0,0,120600,837.342276721685,0,12.06,0,0.0144027124095736
"3041",120496,NA,0,0,1704600,1194.09918872559,0,170.46,0,0.142751960314055
"3042",120498,NA,0,231300,1733400,894.233223509174,23.13,196.47,0.0258657354613069,0.219707784093513
"3043",120528,NA,0,0,18900,1097.16844964185,0,1.89,0,0.00172261606740237
"3044",120535,NA,0,5549400,0,942.271784415638,554.94,554.94,0.588938360649474,0.588938360649474
"3045",120537,NA,0,31500,15048900,1508.28234518099,3.15,1508.04,0.002088468389267,0.999839323730225
"3046",120552,NA,0,6558300,0,856.669438554732,655.83,655.83,0.765557834193824,0.765557834193824
"3047",120560,NA,0,0,76500,1021.46448260798,0,7.65,0,0.00748924718407064
"3048",120561,NA,0,7857000,0,871.124307284341,785.7,785.7,0.90193786745471,0.90193786745471
"3049",120571,NA,0,44100,0,862.238269493336,4.41,4.41,0.00511459553122292,0.00511459553122292
"3050",120572,NA,0,763200,0,883.323449763133,76.32,76.32,0.0864009667358718,0.0864009667358718
"3051",120574,NA,0,0,784800,824.917301497102,0,78.48,0,0.0951368092990297
"3052",120575,NA,0,0,347400,916.375295146974,0,34.74,0,0.0379102319584338
"3053",120577,NA,0,9900,0,955.414692837564,0.99,0.99,0.00103619926239539,0.00103619926239539
"3054",120581,NA,0,36900,0,940.921305182655,3.69,3.69,0.00392168822161348,0.00392168822161348
"3055",120582,NA,3600,2357100,0,951.913254202949,236.07,236.07,0.247995286290729,0.247995286290729
"3056",120587,NA,114300,0,0,901.510797023361,11.43,11.43,0.0126787167028281,0.0126787167028281
"3057",121525,NA,0,433800,0,979.157250783362,43.38,43.38,0.0443034047547464,0.0443034047547464
"3058",121526,NA,0,0,21600,1300.368366359,0,2.16,0,0.00166106778346812
"3059",121530,NA,0,23206500,0,3161.6286295277,2320.65,2320.65,0.73400461342187,0.73400461342187
"3060",121531,NA,0,5263200,0,879.851855792168,526.32,526.32,0.598191612071025,0.598191612071025
"3061",121546,NA,0,5586300,0,1165.11365509633,558.63,558.63,0.479463954058469,0.479463954058469
"3062",121553,NA,0,0,4979700,848.436007565123,0,497.97,0,0.586926999278467
"3063",121594,NA,0,0,126900,889.21794546538,0,12.69,0,0.0142709670499942
"3064",121598,NA,0,0,49500,931.920642230927,0,4.95,0,0.00531161107039134
"3065",121607,NA,0,5418900,0,1002.87058782607,541.89,541.89,0.540338909703851,0.540338909703851
"3066",121611,NA,0,176400,2367900,1054.45397233937,17.64,254.43,0.0167290374570496,0.241290759648363
"3067",121618,NA,0,0,309600,857.831128504624,0,30.96,0,0.0360910195156588
"3068",121621,NA,0,179100,9617400,1014.90725717784,17.91,979.65,0.0176469326367834,0.965260611816019
"3069",121625,NA,0,24300,0,868.105103170719,2.43,2.43,0.00279920022486278,0.00279920022486278
"3070",121629,NA,0,3942900,236700,871.89356696358,394.29,417.96,0.45222262778373,0.47937043675591
"3071",121630,NA,0,4293900,0,839.896231521893,429.39,429.39,0.511241727114247,0.511241727114247
"3072",121631,NA,0,1937700,0,893.708853764941,193.77,193.77,0.216815576105912,0.216815576105912
"3073",121634,NA,0,0,2880900,1198.05103291021,0,288.09,0,0.240465549535227
"3074",121635,NA,0,0,10051200,1005.31533268954,0,1005.12,0,0.999805700079181
"3075",121636,NA,0,6826500,0,890.989047530739,682.65,682.65,0.766171034191583,0.766171034191583
"3076",121649,NA,0,93600,0,864.388763368878,9.36,9.36,0.0108284609849858,0.0108284609849858
"3077",121652,NA,0,0,7956000,965.993759258615,0,795.6,0,0.823607805303639
"3078",121659,NA,0,126900,0,1012.75205606591,12.69,12.69,0.0125302140084465,0.0125302140084465
"3079",121666,NA,0,12600,2166300,838.905950992079,1.26,217.89,0.0015019562067833,0.259731141187312
"3080",121672,NA,0,0,1089900,837.496917533333,0,108.99,0,0.130137792412426
"3081",122563,NA,0,0,2197800,828.106752200064,0,219.78,0,0.265400565103595
"3082",122566,NA,0,1415700,0,960.790569831171,141.57,141.57,0.147347407900638,0.147347407900638
"3083",122569,NA,0,3548700,0,872.157489799481,354.87,354.87,0.40688752220839,0.40688752220839
"3084",122570,NA,0,18000,0,974.847504176392,1.8,1.8,0.00184644264081154,0.00184644264081154
"3085",122572,NA,0,2837700,0,1049.51329693441,283.77,283.77,0.270382472360172,0.270382472360172
"3086",122577,NA,2313900,0,0,967.820141705998,231.39,231.39,0.239083678907657,0.239083678907657
"3087",122578,NA,0,0,4193100,875.497339655282,0,419.31,0,0.478939205189474
"3088",122582,NA,0,4116600,0,891.773079788588,411.66,411.66,0.461619675823352,0.461619675823352
"3089",122587,NA,0,0,317700,843.424358546685,0,31.77,0,0.0376678710758879
"3090",122590,NA,0,6054300,0,885.928946830642,605.43,605.43,0.683384375424113,0.683384375424113
"3091",122593,NA,0,0,8404200,840.593698899107,0,840.42,0,0.999793361645068
"3092",122599,NA,0,0,176400,1034.10155189102,0,17.64,0,0.0170582859756301
"3093",122618,NA,0,0,5850000,870.016061347043,0,585,0,0.672401379687458
"3094",122642,NA,0,3216600,0,1007.02044656578,321.66,321.66,0.319417546184837,0.319417546184837
"3095",122643,NA,0,0,4290300,1123.3145191935,0,429.03,0,0.381932212812516
"3096",122645,NA,0,0,7313400,878.163744997963,0,731.34,0,0.832805959214015
"3097",122646,NA,0,0,7606800,1206.76450033649,0,760.68,0,0.63034668304205
"3098",122647,NA,0,1330200,0,967.307261700781,133.02,133.02,0.137515766981958,0.137515766981958
"3099",122650,NA,0,110700,0,862.298633724986,11.07,11.07,0.0128377798213357,0.0128377798213357
"3100",122657,NA,0,2141100,0,1236.62953577453,214.11,214.11,0.173139969413636,0.173139969413636
"3101",122665,NA,722700,3600,0,1043.54238370869,72.63,72.63,0.0695994730390125,0.0695994730390125
"3102",122669,NA,0,1883700,0,878.760139664437,188.37,188.37,0.214358835247046,0.214358835247046
"3103",122680,NA,0,13500,0,1319.93306500456,1.35,1.35,0.0010227791361491,0.0010227791361491
"3104",122683,NA,0,0,11710800,2549.00640830289,0,1171.08,0,0.459426071345068
"3105",122688,NA,468900,1049400,5400,1436.62323363974,151.83,152.37,0.105685329629072,0.106061211062252
"3106",123614,NA,0,0,267300,903.771786779087,0,26.73,0,0.0295760504930807
"3107",123615,NA,0,306900,0,985.65908111929,30.69,30.69,0.0311365263993197,0.0311365263993197
"3108",123616,NA,0,0,2821500,880.743113200082,0,282.15,0,0.320354477680602
"3109",123618,NA,0,2115900,0,1773.50278417366,211.59,211.59,0.119306268864183,0.119306268864183
